split,class,filename,path,size_kb,source
train,G,1762212557635_aug0026.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557635_aug0026.jpg,4534.54,augmented
train,G,1762212557956_aug0027.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557956_aug0027.jpg,1341.08,augmented
train,G,1762212557906_aug0028.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557906_aug0028.jpg,2004.34,augmented
train,G,1762212558090_aug0029.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558090_aug0029.jpg,6862.39,augmented
train,G,1762212558011_aug0030.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558011_aug0030.jpg,3459.55,augmented
train,G,1762212558165_aug0031.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558165_aug0031.jpg,1721.3,augmented
train,G,1762212557924_aug0032.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557924_aug0032.jpg,3436.67,augmented
train,G,1762212557984_aug0033.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212557984_aug0033.jpg,1557.86,augmented
train,G,1762212558149_aug0034.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/G/1762212558149_aug0034.jpg,1385.04,augmented
train,No hand,IMG_20251102_023828_1_aug0000.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023828_1_aug0000.jpg,1284.66,augmented
train,No hand,IMG_20251102_023812_aug0001.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023812_aug0001.jpg,4025.71,augmented
train,No hand,IMG_20251102_023828_aug0002.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023828_aug0002.jpg,5990.87,augmented
train,No hand,IMG_20251102_023813_aug0003.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023813_aug0003.jpg,8971.18,augmented
train,No hand,IMG_20251102_023816_aug0004.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023816_aug0004.jpg,1700.28,augmented
train,No hand,IMG_20251102_023815_aug0005.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023815_aug0005.jpg,6070.49,augmented
train,No hand,IMG_20251102_023829_aug0006.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023829_aug0006.jpg,1512.06,augmented
train,No hand,IMG_20251102_023835_aug0007.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023835_aug0007.jpg,2419.51,augmented
train,No hand,IMG_20251102_023834_1_aug0008.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023834_1_aug0008.jpg,2675.14,augmented
train,No hand,IMG_20251102_023830_aug0009.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023830_aug0009.jpg,2044.89,augmented
train,No hand,IMG_20251102_023828_1_aug0010.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023828_1_aug0010.jpg,7140.59,augmented
train,No hand,IMG_20251102_023812_aug0011.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023812_aug0011.jpg,1688.58,augmented
train,No hand,IMG_20251102_023828_aug0012.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023828_aug0012.jpg,4432.11,augmented
train,No hand,IMG_20251102_023813_aug0013.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023813_aug0013.jpg,8371.15,augmented
train,No hand,IMG_20251102_023816_aug0014.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023816_aug0014.jpg,3673.71,augmented
train,No hand,IMG_20251102_023815_aug0015.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023815_aug0015.jpg,1735.18,augmented
train,No hand,IMG_20251102_023829_aug0016.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023829_aug0016.jpg,1718.01,augmented
train,No hand,IMG_20251102_023835_aug0017.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023835_aug0017.jpg,3772.29,augmented
train,No hand,IMG_20251102_023834_1_aug0018.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023834_1_aug0018.jpg,3770.49,augmented
train,No hand,IMG_20251102_023830_aug0019.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023830_aug0019.jpg,2146.25,augmented
train,No hand,IMG_20251102_023828_1_aug0020.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023828_1_aug0020.jpg,1627.74,augmented
train,No hand,IMG_20251102_023812_aug0021.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023812_aug0021.jpg,1682.6,augmented
train,No hand,IMG_20251102_023828_aug0022.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023828_aug0022.jpg,4236.89,augmented
train,No hand,IMG_20251102_023813_aug0023.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023813_aug0023.jpg,2060.99,augmented
train,No hand,IMG_20251102_023816_aug0024.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023816_aug0024.jpg,2671.58,augmented
train,No hand,IMG_20251102_023815_aug0025.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023815_aug0025.jpg,1517.58,augmented
train,No hand,IMG_20251102_023829_aug0026.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023829_aug0026.jpg,3401.65,augmented
train,No hand,IMG_20251102_023835_aug0027.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023835_aug0027.jpg,3677.97,augmented
train,No hand,IMG_20251102_023834_1_aug0028.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023834_1_aug0028.jpg,4538.98,augmented
train,No hand,IMG_20251102_023830_aug0029.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023830_aug0029.jpg,3782.0,augmented
train,No hand,IMG_20251102_023828_1_aug0030.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023828_1_aug0030.jpg,4414.01,augmented
train,No hand,IMG_20251102_023812_aug0031.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023812_aug0031.jpg,2006.66,augmented
train,No hand,IMG_20251102_023828_aug0032.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023828_aug0032.jpg,2353.49,augmented
train,No hand,IMG_20251102_023813_aug0033.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023813_aug0033.jpg,6830.53,augmented
train,No hand,IMG_20251102_023816_aug0034.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023816_aug0034.jpg,2719.98,augmented
train,No hand,IMG_20251102_023815_aug0035.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023815_aug0035.jpg,4703.75,augmented
train,No hand,IMG_20251102_023829_aug0036.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023829_aug0036.jpg,5757.64,augmented
train,No hand,IMG_20251102_023835_aug0037.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023835_aug0037.jpg,6847.94,augmented
train,No hand,IMG_20251102_023834_1_aug0038.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023834_1_aug0038.jpg,2173.76,augmented
train,No hand,IMG_20251102_023830_aug0039.jpg,/data/Tanulmányok/Képfeldolgozás alap algoritmusai/Féléves feladat/guitar-chord-recognition/data/augmented/No hand/IMG_20251102_023830_aug0039.jpg,1564.05,augmented
